*Sliding puzzles;AARGH;sliding-puzzles/donkey.htm;;donkey_1;
*Sliding puzzles;BARGH;sliding-puzzles/airman.htm;;airman;
*Sliding puzzles;CARGH;sliding-puzzles/traffic-jam.htm;;traffic-jam;
*Sliding puzzles;DARGH;sliding-puzzles/daddys_2.htm;;daddys_1;
*Sliding puzzles;EARGH;sliding-puzzles/eargh.htm;;eargh;
*Sliding puzzles;FARGH;sliding-puzzles/fargh.htm;;fargh;
*Sliding puzzles;GARGH;sliding-puzzles/gargh.htm;;gargh;
