Janggi family;Janggi;xiangqi/janggi.htm;https://en.wikipedia.org/wiki/Janggi;janggi;
Janggi family;Dark Janggi;xiangqi/dark-janggi.htm;https://en.wikipedia.org/wiki/Janggi;dark-janggi;
