Chess family;McCooey's Chess;checkmate/dark-mccooey.htm;https://en.wikipedia.org/wiki/Hexagonal_chess#McCooey's_hexagonal_chess;mccooey;1979 Dave McCooey and Richard Honeycutt
Chess family;Dark McCooey's Chess;checkmate/dark-mccooey.htm;https://en.wikipedia.org/wiki/Hexagonal_chess#McCooey's_hexagonal_chess;dark-mccooey;1979 Dave McCooey and Richard Honeycutt
