Other puzzles;3x3x3;rubik/rubik-3x3x3.htm;https://en.wikipedia.org/wiki/Rubik%27s_Cube;rubik-3x3x3;1974 Rubik Erne
Other puzzles;Bicube;rubik/bicube.htm;;bicube;
