Tafl Games;Tablut;custodian/tablut.htm;;tablut;
Tafl Games;Berserk Tablut;custodian/tablut-berserk.htm;;tablut;
Tafl Games;Tawlbwrdd;custodian/tawlbwrdd.htm;;tawlbwrdd;
Tafl Games;Berserk Tawlbwrdd;custodian/tawlbwrdd-berserk.htm;;tawlbwrdd;
Tafl Games;Tawlbyund;custodian/tawlbyund.htm;;tawlbyund;
Tafl Games;Berserk Tawlbyund;custodian/tawlbyund-berserk.htm;;tawlbyund;
Tafl Games;Swords & Shields;custodian/swords-shields.htm;;swords-shields;1970 Milton Bradley
