Courier Chess;;checkmate/courier-chess.htm;https://en.wikipedia.org/wiki/Courier_chess;courier-chess-1;
Courier Chess;;checkmate/dark-courier-chess.htm;https://en.wikipedia.org/wiki/Courier_chess;dark-courier-chess-1;
Courier Chess;;checkmate/courier-chess-variant.htm;https://en.wikipedia.org/wiki/Courier_chess;courier-chess-2;
Courier Chess;;checkmate/dark-courier-chess-variant.htm;https://en.wikipedia.org/wiki/Courier_chess;dark-courier-chess-2;
