Walhall;;checkers-like/walhall-easy.htm;;walhall-1;2017 Valentin Chelnokov
Walhall;;checkers-like/walhall-normal.htm;;walhall-2;2017 Valentin Chelnokov
Walhall;;checkers-like/walhall-hard.htm;;walhall-3;2017 Valentin Chelnokov
Walhall;;checkers-like/walhall-impossible.htm;;walhall-4;2017 Valentin Chelnokov
