Yitongqi;Red;xiangqi/yitongqi-red.htm;https://en.wikipedia.org/wiki/Manchu_chess;yitongqi-red;
Yitongqi;Black;xiangqi/yitongqi-black.htm;https://en.wikipedia.org/wiki/Manchu_chess;yitongqi-black;
