Shogi family;with drops;shogi/wa-shogi.htm;https://en.wikipedia.org/wiki/Wa_shogi;wa-shogi;
Shogi family;no drops;shogi/wa-shogi-no-drops.htm;https://en.wikipedia.org/wiki/Wa_shogi;wa-shogi;
