Arrange games;Shisima;arrange/shisima.htm;https://en.wikipedia.org/wiki/Shisima;shisima;
Stalemate;Mu torere;stalemate/mu-torere.htm;https://en.wikipedia.org/wiki/M%C5%AB_t%C5%8Drere;mu-torere;
