Other puzzles;4x4x4;rubik/rubik-4x4x4.htm;;rubik-4x4x4;
Other puzzles;Burr Cube;rubik/burr.htm;;burr;
Other puzzles;Dia Cube;rubik/dia.htm;;dia;
Other puzzles;Bricks Cube;rubik/bricks.htm;;bricks;
Other puzzles;Window Cube;rubik/window.htm;;window;
Other puzzles;Spyral Cube;rubik/spyral-4.htm;;spyral-4;
Other puzzles;Fence Cube;rubik/fence.htm;;fence;
Other puzzles;Chimera Cube;rubik/chimera.htm;;chimera;
