Elimination games;Chinese BanQi;xiangqi/banqi-chinese.htm;https://en.wikipedia.org/wiki/Banqi;banqi;
Elimination games;Taiwanese BanQi;xiangqi/banqi-taiwanese.htm;https://en.wikipedia.org/wiki/Banqi;banqi;
Elimination games;Large BanQi;xiangqi/banqi-large.htm;https://en.wikipedia.org/wiki/Banqi;banqi-large;
