XiangQi family;XiangQi;xiangqi/xiangqi.htm;https://en.wikipedia.org/wiki/Xiangqi;xiangqi;
XiangQi family;Dark XiangQi;xiangqi/dark-chinese-chess.htm;;dark-chinese;
XiangQi family;Yitongqi;xiangqi/yitongqi-red.htm;https://en.wikipedia.org/wiki/Manchu_chess;yitongqi;
