Ming Mang;;custodian/ming-mang-small.htm;https://www.di.fc.ul.pt/~jpn/gv/mingmang.htm;ming-mang-9x9;
Ming Mang;;custodian/ming-mang.htm;https://www.di.fc.ul.pt/~jpn/gv/mingmang.htm;ming-mang-17x17;
