Mancala games;Mini Mancala;mancala/mini-mancala.htm;https://mancala.fandom.com/wiki/MiniMancala;mini-mancala;1980 Christian Freeling
Mancala games;Tchuka Ruma;mancala/tchuka-ruma-4x2.htm;https://mancala.fandom.com/wiki/Tchuka_Ruma;tchuka-ruma;1895 Henri-Auguste Delannoy
Mancala games;Oware;mancala/oware.htm;https://mancala.fandom.com/wiki/Oware;oware;
Mancala games;Cross Wari;mancala/cross-wari.htm;https://mancala.fandom.com/wiki/Cross-Wari;oware;
Mancala games;Alemungula;mancala/alemungula.htm;https://mancala.fandom.com/wiki/Alemungula;alemungula;
Mancala games;Mangala;mancala/mangala.htm;https://mancala.fandom.com/wiki/Al-manqala;mangala;
Mancala games;Ohvalhu;mancala/ohvalhu.htm;https://mancala.fandom.com/wiki/Ohvalhu;ohvalhu;
Mancala games;Vai Lung Thlan;mancala/vai-lung-thlan.htm;https://mancala.fandom.com/wiki/Vai_Lung_Thlan;vai-lung-thlan;
Mancala games;Bakuk;mancala/bakuk.htm;https://mancala.fandom.com/wiki/Bakuk;bakuk;
Mancala games;Bohnenspiel;mancala/bohnenspiel.htm;https://mancala.fandom.com/wiki/Bohnenspiel;bohnenspiel;
Mancala games;Congkak;mancala/congkak.htm;https://mancala.fandom.com/wiki/Congkak;congkak;
Mancala games;Dakon;mancala/dakon.htm;https://mancala.fandom.com/wiki/Dakon;congkak;
Mancala games;Kalah;mancala/kalah.htm;https://mancala.fandom.com/wiki/Kalah;kalah;
Mancala games;Cross Kalah;mancala/cross-kalah.htm;https://mancala.fandom.com/wiki/Cross-Kalah;kalah;
Mancala games;Kauri;mancala/kauri.htm;https://mancala.fandom.com/wiki/Kauri;kauri;2006 Ralf Gering
Mancala games;Ohojichi 2x6;mancala/ohojichi-2x6.htm;https://mancala.fandom.com/wiki/Ohojichi;ohojichi;
Mancala games;Ohojichi 2x8;mancala/ohojichi-2x8.htm;https://mancala.fandom.com/wiki/Ohojichi;ohojichi-2x8;
Mancala games;Abalala'e;mancala/abalalae.htm;https://mancala.fandom.com/wiki/Abalala%27e;abalalae;
Mancala games;Selus;mancala/selus.htm;https://mancala.fandom.com/wiki/Selus;abalalae;
Mancala games;Hawalis;mancala/hawalis.htm;https://mancala.fandom.com/wiki/Hawalis;hawalis;
Mancala games;Toguz Kumalak;mancala/toguz-kumalak.htm;https://mancala.fandom.com/wiki/Toguz_Kumalak;toguz-kumalak;
