Races;Swap Bishops;checkmate/swap-bishops.htm;;swap-bishops;1907 Henry Dudeney
Races;Swap Knights;checkmate/swap-knights.htm;;swap-knights;1993 W. Alex Doskey
Races;14 Knights;races/14-knights.htm;;14-knights;1974 Robert E. Parkin
Races;Knight Errant;races/knight-errant.htm;;knight-errant;Gyles Brandreth
Races;Through the Crowd;races/through-the-crowd.htm;;through-the-crowd;
