Chess family;Short Assize;checkmate/short-assize.htm;https://en.wikipedia.org/wiki/Short_assize;short-assize;
Chess family;Dark Short Assize;checkmate/dark-short-assize.htm;https://en.wikipedia.org/wiki/Short_assize;dark-short-assize;
