Checkers games;Russian Checkers;checkers/russian-checkers.htm;https://en.wikipedia.org/wiki/Russian_draughts;russian-checkers-1;
Checkers games;80 Cells Checkers;checkers/80-cells-checkers.htm;https://en.wikipedia.org/wiki/Russian_draughts;80-cells-checkers;Nikolay Spancireti
Checkers games;Northern Checkers;index-map-checkers-northern.html;;russian-checkers-1;
Checkers games;Samoedy;checkers/samoedy.htm;;russian-checkers-1;
Checkers games;Alaska Checkers;checkers/alaska-checkers.htm;;russian-checkers-1;
Checkers games;Stavropol Checkers;checkers/stavropol-checkers.htm;;russian-checkers-1;
Checkers games;Cyclic Checkers;checkers/cyclic-checkers.htm;;russian-checkers-1;Victor Bajguzhakov
Checkers games;Lika;checkers/lika.htm;;russian-checkers-1;
Checkers games;Werewolf Checkers;checkers/werewolf-checkers.htm;https://granddicechess.livejournal.com/9075.html;russian-checkers-1;2023 Vadrya Pokshtya
