5 Tigers;Red;xiangqi/tigers-red.htm;https://www.chessvariants.com/xiangqivariants.dir/tigers.html;tigers-red;
5 Tigers;Black;xiangqi/tigers-black.htm;https://www.chessvariants.com/xiangqivariants.dir/tigers.html;tigers-black;
