Tic-Tac-Toe;Ultimate tic-tac-toe;arrange/uxo.htm;https://en.wikipedia.org/wiki/Ultimate_tic-tac-toe;uxo;
Tic-Tac-Toe;Quantum tic-tac-toe;arrange/qxo.htm;https://en.wikipedia.org/wiki/Quantum_tic-tac-toe;uxo;
Tic-Tac-Toe;Quantum Morris;arrange/quantum-morris.htm;;uxo;
