Chess family;Klin Zha;checkmate/klin-zha.htm;http://www.tasigh.org/takzh/open.html;klin-zha;1989 Leonard B. Loyd, Jr
Chess family;3D Klin Zha;checkmate/3d-klin-zha-board.htm;http://www.tasigh.org/takzh/open.html;klin-zha-3d;1989 Leonard B. Loyd, Jr
