Breakthrough games;;breakthrough/horn-chess-hard.htm;;horn;
Breakthrough games;;stalemate/rhombic-chess.htm;https://sites.google.com/site/boardandpieces/list-of-games/rhombic-chess;rhombic-1;
Breakthrough games;;stalemate/rhombic-chess-variant.htm;;rhombic-2;
